tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme
15m,vol_accel_1b,SE_high_w,UP_CHOPPY,3924,-0.009738783246478366,0.07161060142711519,0.0163098878695209,0.013761467889908258,0.06472986748216106,1.7902650356778795,0.40774719673802245,1.3825178389398571,2.198012232415902,1.9622833843017329
15m,vol_accel_1b,SE_high_w,DOWN_SMOOTH,4662,-0.0306643355765847,0.07335907335907337,0.014157014157014158,0.007078507078507079,0.07335907335907337,1.833976833976834,0.35392535392535396,1.4800514800514801,2.1879021879021883,2.010939510939511
15m,vol_accel_1b,SE_high_w,DOWN_CHOPPY,2988,-0.026624994552147774,0.07396251673360107,0.012382864792503346,0.015060240963855422,0.06626506024096386,1.849062918340027,0.30957161981258363,1.5394912985274432,2.1586345381526106,2.033132530120482
15m,vol_accel_1b,SE_high_w,FLAT_SMOOTH,9858,-0.010018114365178687,0.07060255629945222,0.015216068167985392,0.01227429498884155,0.0643132481233516,1.7650639074863055,0.3804017041996348,1.3846622032866707,2.1454656116859403,1.9146885778048286
15m,vol_accel_1b,SE_high_w,FLAT_CHOPPY,18315,-0.025682642979011593,0.07098007098007098,0.015397215397215397,0.011848211848211849,0.06672126672126673,1.7745017745017744,0.3849303849303849,1.3895713895713895,2.1594321594321593,1.9642369642369646
15m,vol_accel_1b,SE_low_w,UP_SMOOTH,7146,-0.03040602498828211,0.06856982927511895,0.0156731038343129,0.010075566750629723,0.06017352364959418,1.7142457318779738,0.3918275958578225,1.3224181360201512,2.106073327735796,1.7562272600055975
15m,vol_accel_1b,SE_low_w,UP_CHOPPY,3924,-0.019679468042238215,0.07161060142711519,0.01401630988786952,0.006880733944954129,0.06243628950050968,1.7902650356778795,0.350407747196738,1.4398572884811416,2.1406727828746175,1.732925586136595
15m,vol_accel_1b,SE_low_w,DOWN_SMOOTH,4662,-0.020238022058005494,0.07915057915057915,0.015015015015015015,0.006435006435006435,0.07014157014157014,1.9787644787644787,0.37537537537537535,1.6033891033891035,2.354139854139854,1.9144144144144144
15m,vol_accel_1b,SE_low_w,DOWN_CHOPPY,2988,-0.017075303040246948,0.071285140562249,0.011378848728246318,0.007028112449799197,0.06626506024096386,1.7821285140562249,0.28447121820615795,1.497657295850067,2.066599732262383,1.8323293172690764
15m,vol_accel_1b,SE_low_w,FLAT_SMOOTH,9858,-0.009860726547033474,0.072225603570704,0.014607425441265977,0.009839724081963886,0.06299452221545952,1.8056400892676,0.36518563603164944,1.4404544532359504,2.1708257252992493,1.820856157435585
15m,vol_accel_1b,SE_low_w,FLAT_CHOPPY,18315,-0.03177075207584819,0.0723996723996724,0.012994812994812996,0.007589407589407589,0.06764946764946765,1.80999180999181,0.32487032487032486,1.4851214851214851,2.134862134862135,1.880971880971881
15m,vol_accel_1b,hurst_w,UP_SMOOTH,7146,-0.0020117866562180168,0.033865099356283235,0.04450041981528128,0.04408060453400504,0.03372516092919116,0.8466274839070809,1.112510495382032,-0.2658830114749511,1.9591379792891128,1.9451441365799047
15m,vol_accel_1b,hurst_w,UP_CHOPPY,3924,0.003859183022438917,0.04281345565749235,0.03363914373088685,0.03491335372069317,0.046381243628950054,1.0703363914373087,0.8409785932721712,0.22935779816513757,1.91131498470948,2.0323649337410807
15m,vol_accel_1b,hurst_w,DOWN_SMOOTH,4662,0.001896209472031688,0.03346203346203346,0.042685542685542685,0.03517803517803518,0.038395538395538394,0.8365508365508365,1.0671385671385671,-0.23058773058773063,1.9036894036894036,1.8393393393393394
15m,vol_accel_1b,hurst_w,DOWN_CHOPPY,2988,-0.014493050927566633,0.025435073627844713,0.03480589022757698,0.04618473895582329,0.034471218206157964,0.6358768406961178,0.8701472556894244,-0.23427041499330659,1.5060240963855422,2.016398929049531
15m,vol_accel_1b,hurst_w,FLAT_SMOOTH,9885,-0.0019244034333410693,0.03925139099645928,0.035912999494183105,0.03338391502276176,0.042994436014162876,0.981284774911482,0.8978249873545776,0.08345978755690442,1.8791097622660597,1.9094587759231159
15m,vol_accel_1b,hurst_w,FLAT_CHOPPY,18315,0.009282156192003352,0.03974883974883975,0.04024024024024024,0.039912639912639915,0.038984438984438985,0.9937209937209937,1.006006006006006,-0.012285012285012442,1.9997269997269997,1.9724269724269723
15m,vol_accel_1b,reversion_prob_w,UP_SMOOTH,7146,-0.12463744293104655,0.0368038063252169,0.04268122026308424,0.05821438567030507,0.034144976210467394,0.9200951581304225,1.067030506577106,-0.14693534844668343,1.9871256647075284,2.3089840470193117
15m,vol_accel_1b,reversion_prob_w,UP_CHOPPY,3924,-0.18756693117621104,0.03363914373088685,0.039755351681957186,0.06039755351681957,0.040519877675840976,0.8409785932721712,0.9938837920489296,-0.15290519877675846,1.8348623853211008,2.5229357798165135
15m,vol_accel_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.1280063622995547,0.03646503646503647,0.035392535392535396,0.05341055341055341,0.03389103389103389,0.9116259116259117,0.8848133848133849,0.02681252681252677,1.7964392964392966,2.182539682539683
15m,vol_accel_1b,reversion_prob_w,DOWN_CHOPPY,2988,-0.08200090414441795,0.04250334672021419,0.04250334672021419,0.05823293172690763,0.036479250334672024,1.0625836680053549,1.0625836680053549,0.0,2.1251673360107097,2.3678045515394914
15m,vol_accel_1b,reversion_prob_w,FLAT_SMOOTH,9858,-0.09481191620060246,0.037938729965510246,0.035504159058632585,0.05690809494826537,0.035504159058632585,0.9484682491377561,0.8876039764658146,0.0608642726719415,1.8360722256035706,2.310306350172449
15m,vol_accel_1b,reversion_prob_w,FLAT_CHOPPY,18315,-0.0809100687178998,0.036745836745836744,0.037947037947037944,0.0564018564018564,0.04116844116844117,0.9186459186459186,0.9486759486759486,-0.03003003003003002,1.8673218673218672,2.4392574392574393
15m,vol_accel_1b,swing_noise_w,UP_SMOOTH,7146,-0.004102549947061173,0.061293031066330814,0.018052057094878254,0.012594458438287154,0.050937587461516935,1.5323257766582703,0.45130142737195633,1.0810243492863139,1.9836272040302267,1.5883011474951023
15m,vol_accel_1b,swing_noise_w,UP_CHOPPY,3924,-0.0035160676915352725,0.07084607543323139,0.017329255861365953,0.00764525993883792,0.06243628950050968,1.7711518858307846,0.4332313965341488,1.3379204892966359,2.2043832823649336,1.75203873598369
15m,vol_accel_1b,swing_noise_w,DOWN_SMOOTH,4662,-0.008323738321511261,0.07593307593307594,0.021235521235521235,0.010296010296010296,0.0682110682110682,1.8983268983268984,0.5308880308880308,1.3674388674388676,2.429214929214929,1.9626769626769625
15m,vol_accel_1b,swing_noise_w,DOWN_CHOPPY,2988,-0.004460731541323707,0.07228915662650602,0.023092369477911646,0.020080321285140562,0.0572289156626506,1.8072289156626504,0.5773092369477911,1.2299196787148592,2.3845381526104417,1.932730923694779
15m,vol_accel_1b,swing_noise_w,FLAT_SMOOTH,9804,-0.0017691139119387395,0.05824153406772746,0.02233782129742962,0.012545899632802938,0.05395756833945328,1.4560383516931865,0.5584455324357405,0.897592819257446,2.0144838841289268,1.6625866993064056
15m,vol_accel_1b,swing_noise_w,FLAT_CHOPPY,18315,-0.007755811750018976,0.06262626262626263,0.01812721812721813,0.011684411684411684,0.057712257712257714,1.5656565656565657,0.4531804531804532,1.1124761124761124,2.018837018837019,1.734916734916735
15m,bar_range,body,UP_SMOOTH,7146,0.5302224360476425,0.10523369717324377,0.002239014833473272,0.06815001399384271,0.0,2.630842429331094,0.055975370836831795,2.574867058494262,2.686817800167926,1.7037503498460678
15m,bar_range,body,UP_CHOPPY,3924,0.17429800619018138,0.10448521916411825,0.0,0.07466870540265036,0.0,2.612130479102956,0.0,2.612130479102956,2.612130479102956,1.8667176350662589
15m,bar_range,body,DOWN_SMOOTH,4662,-0.37484476103468467,0.05791505791505792,0.0,0.11132561132561132,0.005577005577005577,1.4478764478764479,0.0,1.4478764478764479,1.4478764478764479,2.9225654225654227
15m,bar_range,body,DOWN_CHOPPY,2988,-0.255313493575062,0.071285140562249,0.0,0.10441767068273092,0.002008032128514056,1.7821285140562249,0.0,1.7821285140562249,1.7821285140562249,2.6606425702811243
15m,bar_range,body,FLAT_SMOOTH,9890,-0.1923824350370968,0.0801820020222447,0.00030333670374115267,0.08645096056622852,0.0,2.004550050556117,0.007583417593528817,1.9969666329625884,2.012133468149646,2.1612740141557127
15m,bar_range,body,FLAT_CHOPPY,18315,-0.08649775985438166,0.08435708435708436,0.0,0.09058149058149058,0.0,2.108927108927109,0.0,2.108927108927109,2.108927108927109,2.2645372645372643
15m,bar_range,price_velocity_w,UP_SMOOTH,7146,0.4624502637429428,0.09851665267282396,0.030646515533165407,0.040442205429610974,0.005037783375314861,2.462916316820599,0.7661628883291351,1.6967534284914638,3.229079205149734,1.1369997201231459
15m,bar_range,price_velocity_w,UP_CHOPPY,3924,0.3621910872809386,0.09097859327217125,0.02420998980632008,0.05555555555555555,0.006880733944954129,2.2744648318042815,0.605249745158002,1.6692150866462794,2.8797145769622836,1.560907237512742
15m,bar_range,price_velocity_w,DOWN_SMOOTH,4662,-0.5519295030882853,0.02059202059202059,0.0032175032175032173,0.11711711711711711,0.04719004719004719,0.5148005148005148,0.08043758043758042,0.4343629343629344,0.5952380952380952,4.1076791076791075
15m,bar_range,price_velocity_w,DOWN_CHOPPY,2988,-0.35565108623629826,0.03614457831325301,0.009036144578313253,0.10040160642570281,0.039491298527443104,0.9036144578313252,0.2259036144578313,0.677710843373494,1.1295180722891565,3.497322623828648
15m,bar_range,price_velocity_w,FLAT_SMOOTH,9855,-0.17340826700052933,0.05915778792491121,0.009436834094368341,0.0763064434297311,0.016336884830035515,1.4789446981227803,0.2359208523592085,1.2430238457635718,1.7148655504819887,2.316083206494165
15m,bar_range,price_velocity_w,FLAT_CHOPPY,18315,-0.22220463541675076,0.059022659022659026,0.009227409227409228,0.08812448812448813,0.014578214578214578,1.4755664755664757,0.2306852306852307,1.244881244881245,1.7062517062517064,2.5675675675675675
15m,bar_range,price_accel_w,UP_SMOOTH,7146,0.33923011664867003,0.09193954659949623,0.014553596417576267,0.0640917996081724,0.00797649034424853,2.2984886649874054,0.36383991043940667,1.934648754547999,2.662328575426812,1.8017072488105235
15m,bar_range,price_accel_w,UP_CHOPPY,3924,0.10872164974556295,0.09148827726809378,0.008409785932721712,0.06931702344546381,0.004332313965341488,2.2872069317023445,0.2102446483180428,2.0769622833843018,2.497451580020387,1.8412334352701325
15m,bar_range,price_accel_w,DOWN_SMOOTH,4662,-0.2436846409566325,0.06306306306306306,0.006220506220506221,0.09395109395109395,0.013513513513513514,1.5765765765765765,0.1555126555126555,1.4210639210639209,1.732089232089232,2.6866151866151866
15m,bar_range,price_accel_w,DOWN_CHOPPY,2988,-0.133752322843646,0.071285140562249,0.011378848728246318,0.0853413654618474,0.010040160642570281,1.7821285140562249,0.28447121820615795,1.497657295850067,2.066599732262383,2.384538152610442
15m,bar_range,price_accel_w,FLAT_SMOOTH,9852,-0.09833232653451646,0.07298010556232237,0.013296792529435648,0.0779537149817296,0.012281770198944377,1.8245026390580592,0.3324198132358912,1.492082825822168,2.1569224522939505,2.255887129516849
15m,bar_range,price_accel_w,FLAT_CHOPPY,18315,-0.02688962661266803,0.07960687960687961,0.011902811902811903,0.07987987987987988,0.010374010374010374,1.99017199017199,0.29757029757029757,1.6926016926016925,2.2877422877422875,2.256347256347256
15m,bar_range,vol_velocity_w,UP_SMOOTH,7146,0.3479360258222358,0.12692415337251609,0.02672823957458718,0.03218583823117828,0.0,3.173103834312902,0.6682059893646795,2.5048978449482227,3.8413098236775816,0.804645955779457
15m,bar_range,vol_velocity_w,UP_CHOPPY,3924,0.41086807600211517,0.12385321100917432,0.03644240570846075,0.03644240570846075,0.0,3.096330275229358,0.9110601427115188,2.1852701325178394,4.007390417940877,0.9110601427115188
15m,bar_range,vol_velocity_w,DOWN_SMOOTH,4662,0.3761970372337772,0.11583011583011583,0.02574002574002574,0.04247104247104247,0.0,2.8957528957528957,0.6435006435006434,2.2522522522522523,3.539253539253539,1.0617760617760617
15m,bar_range,vol_velocity_w,DOWN_CHOPPY,2988,0.448060718415057,0.11646586345381527,0.030120481927710843,0.04417670682730924,0.0,2.9116465863453818,0.753012048192771,2.1586345381526106,3.664658634538153,1.104417670682731
15m,bar_range,vol_velocity_w,FLAT_SMOOTH,9855,0.36727936328084526,0.11222729578893963,0.03023845763571791,0.05246067985794013,0.00030441400304414006,2.805682394723491,0.7559614408929477,2.049720953830543,3.5616438356164384,1.3191273465246067
15m,bar_range,vol_velocity_w,FLAT_CHOPPY,18315,0.3576406439576369,0.11367731367731368,0.03614523614523615,0.03892983892983893,0.0001638001638001638,2.841932841932842,0.9036309036309037,1.9383019383019384,3.7455637455637456,0.9773409773409772
15m,bar_range,vol_accel_w,UP_SMOOTH,7146,0.1933383959737859,0.08200391827595858,0.017072488105233697,0.06493143017072488,0.010495382031905962,2.0500979568989646,0.4268122026308424,1.6232857542681223,2.476910159529807,1.8856703050657708
15m,bar_range,vol_accel_w,UP_CHOPPY,3924,0.10654301108063155,0.077217125382263,0.018093781855249746,0.06192660550458716,0.010958205912334353,1.9304281345565748,0.45234454638124366,1.4780835881753311,2.3827726809378182,1.8221202854230378
15m,bar_range,vol_accel_w,DOWN_SMOOTH,4662,0.17651091314803835,0.08494208494208494,0.017803517803517802,0.06756756756756757,0.009009009009009009,2.1235521235521233,0.445087945087945,1.6784641784641783,2.568640068640068,1.9144144144144144
15m,bar_range,vol_accel_w,DOWN_CHOPPY,2988,0.18128224368704182,0.0853413654618474,0.015060240963855422,0.0572289156626506,0.012048192771084338,2.133534136546185,0.3765060240963855,1.7570281124497995,2.5100401606425704,1.7319277108433733
15m,bar_range,vol_accel_w,FLAT_SMOOTH,9852,0.17450722333508187,0.09023548518067398,0.018473406414941128,0.06029232643118149,0.012992285830288266,2.2558871295168497,0.4618351603735282,1.7940519691433214,2.7177222898903777,1.8321153065367437
15m,bar_range,vol_accel_w,FLAT_CHOPPY,18315,0.1494744880122276,0.08244608244608245,0.01850941850941851,0.06420966420966422,0.015451815451815452,2.061152061152061,0.46273546273546273,1.5984165984165983,2.523887523887524,1.9915369915369916
15m,bar_range,price_mean_w,UP_SMOOTH,7146,-0.3904722779282637,0.012174643157010915,0.005737475510775259,0.09571788413098237,0.07948502658830114,0.3043660789252729,0.14343688776938146,0.16092919115589144,0.44780296669465436,4.380072767982088
15m,bar_range,price_mean_w,UP_CHOPPY,3924,-0.5170198898652693,0.01452599388379205,0.0061162079510703364,0.1034658511722732,0.07900101936799185,0.36314984709480125,0.1529051987767584,0.21024464831804285,0.5160550458715596,4.5616717635066255
15m,bar_range,price_mean_w,DOWN_SMOOTH,4662,-0.4342500581532147,0.02445302445302445,0.014157014157014158,0.08494208494208494,0.06542256542256543,0.6113256113256113,0.35392535392535396,0.2574002574002573,0.9652509652509652,3.759116259116259
15m,bar_range,price_mean_w,DOWN_CHOPPY,2988,-0.3249444733225306,0.01104417670682731,0.007362784471218206,0.07329317269076305,0.06191432396251673,0.2761044176706827,0.18406961178045514,0.09203480589022758,0.46017402945113783,3.3801874163319945
15m,bar_range,price_mean_w,FLAT_SMOOTH,9858,-0.414851072378634,0.01399878271454656,0.0044633799959423815,0.09180361128017854,0.08318117265165348,0.349969567863664,0.11158449989855954,0.23838506796510447,0.4615540677622235,4.3746195982958005
15m,bar_range,price_mean_w,FLAT_CHOPPY,18315,-0.4265763278030412,0.012776412776412777,0.010865410865410865,0.08736008736008737,0.08031668031668032,0.31941031941031944,0.2716352716352716,0.04777504777504782,0.5910455910455911,4.191919191919192
15m,bar_range,price_sigma_w,UP_SMOOTH,7146,0.5940398637087255,0.11516932549678141,0.10243492863140219,0.0020990764063811922,0.003778337531486146,2.879233137419535,2.5608732157850547,0.31835992163448035,5.440106353204589,0.14693534844668346
15m,bar_range,price_sigma_w,UP_CHOPPY,3924,0.7282790262351861,0.11442405708460754,0.10958205912334353,0.0007645259938837921,0.0030581039755351682,2.8606014271151885,2.739551478083588,0.1210499490316006,5.600152905198776,0.095565749235474
15m,bar_range,price_sigma_w,DOWN_SMOOTH,4662,0.6438648459257356,0.1274131274131274,0.10531960531960533,0.001287001287001287,0.001287001287001287,3.185328185328185,2.632990132990133,0.5523380523380519,5.818318318318318,0.06435006435006435
15m,bar_range,price_sigma_w,DOWN_CHOPPY,2988,0.58829679040514,0.11144578313253012,0.09705488621151272,0.002008032128514056,0.006024096385542169,2.786144578313253,2.426372155287818,0.3597724230254351,5.2125167336010705,0.20080321285140562
15m,bar_range,price_sigma_w,FLAT_SMOOTH,9858,0.32591506486918026,0.11107729762629337,0.0964698721850274,0.003448975451410022,0.004869141813755326,2.776932440657334,2.4117468046256847,0.36518563603164944,5.188679245283019,0.2079529316291337
15m,bar_range,price_sigma_w,FLAT_CHOPPY,18315,0.6104455961032267,0.12061152061152061,0.10406770406770406,0.0014742014742014742,0.0029484029484029483,3.0152880152880153,2.6016926016926014,0.41359541359541385,5.616980616980617,0.11056511056511056
15m,bar_range,vol_mean_w,UP_SMOOTH,7146,0.3988582584446256,0.09739714525608732,0.096837391547719,0.0030786453960257487,0.0012594458438287153,2.434928631402183,2.420934788692975,0.013993842709208337,4.855863420095158,0.1084522809963616
15m,bar_range,vol_mean_w,UP_CHOPPY,3924,0.5034551671360233,0.10295616717635066,0.11926605504587157,0.0007645259938837921,0.0015290519877675841,2.5739041794087663,2.981651376146789,-0.40774719673802284,5.555555555555555,0.0573394495412844
15m,bar_range,vol_mean_w,DOWN_SMOOTH,4662,0.5506449941939477,0.11325611325611326,0.09738309738309739,0.0019305019305019305,0.0006435006435006435,2.8314028314028317,2.4345774345774345,0.3968253968253972,5.265980265980266,0.06435006435006435
15m,bar_range,vol_mean_w,DOWN_CHOPPY,2988,0.5896712348896369,0.11646586345381527,0.11244979919678715,0.0030120481927710845,0.0,2.9116465863453818,2.8112449799196786,0.10040160642570317,5.72289156626506,0.07530120481927711
15m,bar_range,vol_mean_w,FLAT_SMOOTH,9858,0.5816372692560303,0.11330898762426456,0.1035707039967539,0.001927368634611483,0.0010144045445323595,2.832724690606614,2.5892675999188475,0.24345709068776644,5.421992290525461,0.07354432947859606
